"lakemodel","GCM","RCP","Year","MeanLatitude","MinimumLatitude"
"lake","ipsl-cm5a-lr","rcp85",1993,56.32982287908,30.2499923706055
"lake","miroc5","rcp26",1993,57.4685984190733,30.2499923706055
"lake","miroc5","rcp60",1993,57.4685984190733,30.2499923706055
"simstrat-uog","gfdl-esm2m","rcp26",1993,57.5807995495495,30.25
"simstrat-uog","gfdl-esm2m","rcp60",1993,57.5807995495495,30.25
"simstrat-uog","gfdl-esm2m","rcp85",1993,57.5807995495495,30.25
"simstrat-uog","hadgem2-es","rcp26",1993,56.7234561213434,30.25
"simstrat-uog","hadgem2-es","rcp60",1993,56.7234561213434,30.25
"simstrat-uog","hadgem2-es","rcp85",1993,56.7234561213434,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp26",1993,57.7718482707326,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp60",1993,57.7718482707326,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp85",1993,57.7718482707326,30.25
"simstrat-uog","miroc5","rcp26",1993,58.0114081996435,30.25
"simstrat-uog","miroc5","rcp60",1993,58.0114081996435,30.25
"simstrat-uog","miroc5","rcp85",1993,58.0114081996435,30.25
"albm","gfdl-esm2m","rcp26",1994,58.3189860107891,30.25
"albm","gfdl-esm2m","rcp60",1994,58.3189860107891,30.25
"albm","gfdl-esm2m","rcp85",1994,58.3189860107891,30.25
"albm","hadgem2-es","rcp26",1994,58.5559884036963,30.25
"albm","hadgem2-es","rcp60",1994,58.5559884036963,30.25
"albm","hadgem2-es","rcp85",1994,58.5559884036963,30.25
"albm","ipsl-cm5a-lr","rcp26",1994,58.3026387874361,30.25
"albm","ipsl-cm5a-lr","rcp60",1994,58.3026387874361,30.25
"albm","ipsl-cm5a-lr","rcp85",1994,58.3026387874361,30.25
"albm","miroc5","rcp26",1994,58.3121719457014,30.25
"albm","miroc5","rcp60",1994,58.3121719457014,30.25
"albm","miroc5","rcp85",1994,58.3121719457014,30.25
"clm45","gfdl-esm2m","rcp26",1994,55.9449984337475,30.25
"clm45","gfdl-esm2m","rcp60",1994,55.9449984337475,30.25
"clm45","gfdl-esm2m","rcp85",1994,55.9449984337475,30.25
"clm45","hadgem2-es","rcp26",1994,57.090591739088,30.25
"clm45","hadgem2-es","rcp60",1994,57.090591739088,30.25
"clm45","hadgem2-es","rcp85",1994,57.090591739088,30.25
"clm45","ipsl-cm5a-lr","rcp26",1994,55.8525309639203,30.25
"clm45","ipsl-cm5a-lr","rcp60",1994,55.8525309639203,30.25
"clm45","ipsl-cm5a-lr","rcp85",1994,55.8525309639203,30.25
"clm45","miroc5","rcp26",1994,56.1638935108153,30.25
"clm45","miroc5","rcp60",1994,56.1638935108153,30.25
"clm45","miroc5","rcp85",1994,56.1638935108153,30.25
"lake","gfdl-esm2m","rcp26",1994,56.6140993593889,30.2499923706055
"lake","gfdl-esm2m","rcp60",1994,56.6140993593889,30.2499923706055
"lake","gfdl-esm2m","rcp85",1994,56.6140993593889,30.2499923706055
"lake","hadgem2-es","rcp26",1994,57.4670183693372,30.2499923706055
"lake","hadgem2-es","rcp60",1994,57.4670183693372,30.2499923706055
"lake","hadgem2-es","rcp85",1994,57.4670183693372,30.2499923706055
"lake","ipsl-cm5a-lr","rcp26",1994,56.1908923034463,30.2499923706055
"lake","ipsl-cm5a-lr","rcp60",1994,56.1908923034463,30.2499923706055
"lake","ipsl-cm5a-lr","rcp85",1994,56.1908923034463,30.2499923706055
"lake","miroc5","rcp26",1994,57.5049491575907,30.2499923706055
"lake","miroc5","rcp60",1994,57.5049491575907,30.2499923706055
"simstrat-uog","gfdl-esm2m","rcp26",1994,57.637779138792,30.25
"simstrat-uog","gfdl-esm2m","rcp60",1994,57.637779138792,30.25
"simstrat-uog","gfdl-esm2m","rcp85",1994,57.637779138792,30.25
"simstrat-uog","hadgem2-es","rcp26",1994,58.3115031089484,30.25
"simstrat-uog","hadgem2-es","rcp60",1994,58.3115031089484,30.25
"simstrat-uog","hadgem2-es","rcp85",1994,58.3115031089484,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp26",1994,57.610676962915,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp60",1994,57.610676962915,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp85",1994,57.610676962915,30.25
"simstrat-uog","miroc5","rcp26",1994,57.8258258949112,30.25
"simstrat-uog","miroc5","rcp60",1994,57.8258258949112,30.25
"simstrat-uog","miroc5","rcp85",1994,57.8258258949112,30.25
"albm","gfdl-esm2m","rcp26",1995,58.3413696399493,30.25
"albm","gfdl-esm2m","rcp60",1995,58.3413696399493,30.25
"albm","gfdl-esm2m","rcp85",1995,58.3413696399493,30.25
"albm","hadgem2-es","rcp26",1995,58.2203518980327,30.25
"albm","hadgem2-es","rcp60",1995,58.2203518980327,30.25
"albm","hadgem2-es","rcp85",1995,58.2203518980327,30.25
"albm","ipsl-cm5a-lr","rcp26",1995,57.9011920283107,30.25
"albm","ipsl-cm5a-lr","rcp60",1995,57.9011920283107,30.25
"albm","ipsl-cm5a-lr","rcp85",1995,57.9011920283107,30.25
"albm","miroc5","rcp26",1995,58.6714717921338,30.25
"albm","miroc5","rcp60",1995,58.6714717921338,30.25
"albm","miroc5","rcp85",1995,58.6714717921338,30.25
"clm45","gfdl-esm2m","rcp26",1995,56.2544803790298,30.25
"clm45","gfdl-esm2m","rcp60",1995,56.2544803790298,30.25
"clm45","gfdl-esm2m","rcp85",1995,56.2544803790298,30.25
"clm45","hadgem2-es","rcp26",1995,56.2277454242928,30.25
"clm45","hadgem2-es","rcp60",1995,56.2277454242928,30.25
"clm45","hadgem2-es","rcp85",1995,56.2277454242928,30.25
"clm45","ipsl-cm5a-lr","rcp26",1995,55.7830258693808,30.25
"clm45","ipsl-cm5a-lr","rcp60",1995,55.7830258693808,30.25
"clm45","ipsl-cm5a-lr","rcp85",1995,55.7830258693808,30.25
"clm45","miroc5","rcp26",1995,56.9678536585366,30.25
"clm45","miroc5","rcp60",1995,56.9678536585366,30.25
"clm45","miroc5","rcp85",1995,56.9678536585366,30.25
"lake","gfdl-esm2m","rcp26",1995,56.7360462533313,30.2499923706055
"lake","gfdl-esm2m","rcp60",1995,56.7360462533313,30.2499923706055
"lake","gfdl-esm2m","rcp85",1995,56.7360462533313,30.2499923706055
"lake","hadgem2-es","rcp26",1995,57.2495749647827,30.2499923706055
"lake","hadgem2-es","rcp60",1995,57.2495749647827,30.2499923706055
"lake","hadgem2-es","rcp85",1995,57.2495749647827,30.2499923706055
"lake","ipsl-cm5a-lr","rcp26",1995,56.6330543287362,30.2499923706055
"lake","ipsl-cm5a-lr","rcp60",1995,56.6330543287362,30.2499923706055
"lake","ipsl-cm5a-lr","rcp85",1995,56.6330543287362,30.2499923706055
"lake","miroc5","rcp26",1995,58.0427599694483,30.2499923706055
"lake","miroc5","rcp60",1995,58.0427599694483,30.2499923706055
"simstrat-uog","gfdl-esm2m","rcp26",1995,57.8700567557671,30.25
"simstrat-uog","gfdl-esm2m","rcp60",1995,57.8700567557671,30.25
"simstrat-uog","gfdl-esm2m","rcp85",1995,57.8700567557671,30.25
"simstrat-uog","hadgem2-es","rcp26",1995,57.9093391336542,30.25
"simstrat-uog","hadgem2-es","rcp60",1995,57.9093391336542,30.25
"simstrat-uog","hadgem2-es","rcp85",1995,57.9093391336542,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp26",1995,57.174220760652,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp60",1995,57.174220760652,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp85",1995,57.174220760652,30.25
"simstrat-uog","miroc5","rcp26",1995,58.3483336303689,30.25
"simstrat-uog","miroc5","rcp60",1995,58.3483336303689,30.25
"simstrat-uog","miroc5","rcp85",1995,58.3483336303689,30.25
"albm","gfdl-esm2m","rcp26",1996,58.1801988981231,30.25
"albm","gfdl-esm2m","rcp60",1996,58.1801988981231,30.25
"albm","gfdl-esm2m","rcp85",1996,58.1801988981231,30.25
"albm","hadgem2-es","rcp26",1996,58.3583055863855,30.25
"albm","hadgem2-es","rcp60",1996,58.3583055863855,30.25
"albm","hadgem2-es","rcp85",1996,58.3583055863855,30.25
"albm","ipsl-cm5a-lr","rcp26",1996,58.2621341574259,30.25
"albm","ipsl-cm5a-lr","rcp60",1996,58.2621341574259,30.25
"albm","ipsl-cm5a-lr","rcp85",1996,58.2621341574259,30.25
"albm","miroc5","rcp26",1996,58.4621253530108,30.25
"albm","miroc5","rcp60",1996,58.4621253530108,30.25
"albm","miroc5","rcp85",1996,58.4621253530108,30.25
"clm45","gfdl-esm2m","rcp26",1996,55.7115259915703,30.25
"clm45","gfdl-esm2m","rcp60",1996,55.7115259915703,30.25
"clm45","gfdl-esm2m","rcp85",1996,55.7115259915703,30.25
"clm45","hadgem2-es","rcp26",1996,56.2087246921311,30.25
"clm45","hadgem2-es","rcp60",1996,56.2087246921311,30.25
"clm45","hadgem2-es","rcp85",1996,56.2087246921311,30.25
"clm45","ipsl-cm5a-lr","rcp26",1996,56.5630281690141,30.25
"clm45","ipsl-cm5a-lr","rcp60",1996,56.5630281690141,30.25
"clm45","ipsl-cm5a-lr","rcp85",1996,56.5630281690141,30.25
"clm45","miroc5","rcp26",1996,56.1660252298482,30.25
"clm45","miroc5","rcp60",1996,56.1660252298482,30.25
"clm45","miroc5","rcp85",1996,56.1660252298482,30.25
"lake","gfdl-esm2m","rcp26",1996,56.3733888968854,30.2499923706055
"lake","gfdl-esm2m","rcp60",1996,56.3733888968854,30.2499923706055
"lake","gfdl-esm2m","rcp85",1996,56.3733888968854,30.2499923706055
"lake","hadgem2-es","rcp26",1996,56.7819543617511,30.2499923706055
"lake","hadgem2-es","rcp60",1996,56.7819543617511,30.2499923706055
"lake","hadgem2-es","rcp85",1996,56.7819543617511,30.2499923706055
"lake","ipsl-cm5a-lr","rcp26",1996,57.2369927784358,30.2499923706055
"lake","ipsl-cm5a-lr","rcp60",1996,57.2369927784358,30.2499923706055
"lake","ipsl-cm5a-lr","rcp85",1996,57.2369927784358,30.2499923706055
"lake","miroc5","rcp26",1996,57.231444578425,30.2499923706055
"lake","miroc5","rcp60",1996,57.231444578425,30.2499923706055
"simstrat-uog","gfdl-esm2m","rcp26",1996,57.7448569291191,30.25
"simstrat-uog","gfdl-esm2m","rcp60",1996,57.7448569291191,30.25
"simstrat-uog","gfdl-esm2m","rcp85",1996,57.7448569291191,30.25
"simstrat-uog","hadgem2-es","rcp26",1996,57.7673093160709,30.25
"simstrat-uog","hadgem2-es","rcp60",1996,57.7673093160709,30.25
"simstrat-uog","hadgem2-es","rcp85",1996,57.7673093160709,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp26",1996,58.0423789814648,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp60",1996,58.0423789814648,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp85",1996,58.0423789814648,30.25
"simstrat-uog","miroc5","rcp26",1996,58.0572520831426,30.25
"simstrat-uog","miroc5","rcp60",1996,58.0572520831426,30.25
"simstrat-uog","miroc5","rcp85",1996,58.0572520831426,30.25
"albm","gfdl-esm2m","rcp26",1997,58.2123914248753,30.25
"albm","gfdl-esm2m","rcp60",1997,58.2123914248753,30.25
"albm","gfdl-esm2m","rcp85",1997,58.2123914248753,30.25
"albm","hadgem2-es","rcp26",1997,58.0034145441122,30.25
"albm","hadgem2-es","rcp60",1997,58.0034145441122,30.25
"albm","hadgem2-es","rcp85",1997,58.0034145441122,30.25
"albm","ipsl-cm5a-lr","rcp26",1997,58.1382235528942,30.25
"albm","ipsl-cm5a-lr","rcp60",1997,58.1382235528942,30.25
"albm","ipsl-cm5a-lr","rcp85",1997,58.1382235528942,30.25
"albm","miroc5","rcp26",1997,58.5571585098612,30.25
"albm","miroc5","rcp60",1997,58.5571585098612,30.25
"albm","miroc5","rcp85",1997,58.5571585098612,30.25
"clm45","gfdl-esm2m","rcp26",1997,55.8043501844218,30.25
"clm45","gfdl-esm2m","rcp60",1997,55.8043501844218,30.25
"clm45","gfdl-esm2m","rcp85",1997,55.8043501844218,30.25
"clm45","hadgem2-es","rcp26",1997,55.8518982617042,30.25
"clm45","hadgem2-es","rcp60",1997,55.8518982617042,30.25
"clm45","hadgem2-es","rcp85",1997,55.8518982617042,30.25
"clm45","ipsl-cm5a-lr","rcp26",1997,56.4178858071726,30.25
"clm45","ipsl-cm5a-lr","rcp60",1997,56.4178858071726,30.25
"clm45","ipsl-cm5a-lr","rcp85",1997,56.4178858071726,30.25
"clm45","miroc5","rcp26",1997,56.4284323770492,30.25
"clm45","miroc5","rcp60",1997,56.4284323770492,30.25
"clm45","miroc5","rcp85",1997,56.4284323770492,30.25
"lake","gfdl-esm2m","rcp26",1997,56.6565989119507,30.2499923706055
"lake","gfdl-esm2m","rcp60",1997,56.6565989119507,30.2499923706055
"lake","gfdl-esm2m","rcp85",1997,56.6565989119507,30.2499923706055
"lake","hadgem2-es","rcp26",1997,56.8169614207656,30.2499923706055
"lake","hadgem2-es","rcp60",1997,56.8169614207656,30.2499923706055
"lake","hadgem2-es","rcp85",1997,56.8169614207656,30.2499923706055
"lake","ipsl-cm5a-lr","rcp26",1997,56.8755937092376,30.2499923706055
"lake","ipsl-cm5a-lr","rcp60",1997,56.8755937092376,30.2499923706055
"lake","ipsl-cm5a-lr","rcp85",1997,56.8755937092376,30.2499923706055
"lake","miroc5","rcp26",1997,57.0312627289117,30.2499923706055
"lake","miroc5","rcp60",1997,57.0312627289117,30.2499923706055
"simstrat-uog","gfdl-esm2m","rcp26",1997,57.843094077961,30.25
"simstrat-uog","gfdl-esm2m","rcp60",1997,57.843094077961,30.25
"simstrat-uog","gfdl-esm2m","rcp85",1997,57.843094077961,30.25
"simstrat-uog","hadgem2-es","rcp26",1997,57.2189562804936,30.25
"simstrat-uog","hadgem2-es","rcp60",1997,57.2189562804936,30.25
"simstrat-uog","hadgem2-es","rcp85",1997,57.2189562804936,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp26",1997,57.6822616103325,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp60",1997,57.6822616103325,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp85",1997,57.6822616103325,30.25
"simstrat-uog","miroc5","rcp26",1997,58.0549343929033,30.25
"simstrat-uog","miroc5","rcp60",1997,58.0549343929033,30.25
"simstrat-uog","miroc5","rcp85",1997,58.0549343929033,30.25
"albm","gfdl-esm2m","rcp26",1998,58.3680098684211,30.25
"albm","gfdl-esm2m","rcp60",1998,58.3680098684211,30.25
"albm","gfdl-esm2m","rcp85",1998,58.3680098684211,30.25
"albm","hadgem2-es","rcp26",1998,58.2370112113754,30.25
"albm","hadgem2-es","rcp60",1998,58.2370112113754,30.25
"albm","hadgem2-es","rcp85",1998,58.2370112113754,30.25
"albm","ipsl-cm5a-lr","rcp26",1998,58.6263315728225,30.25
"albm","ipsl-cm5a-lr","rcp60",1998,58.6263315728225,30.25
"albm","ipsl-cm5a-lr","rcp85",1998,58.6263315728225,30.25
"albm","miroc5","rcp26",1998,58.1074831838565,30.25
"albm","miroc5","rcp60",1998,58.1074831838565,30.25
"albm","miroc5","rcp85",1998,58.1074831838565,30.25
"clm45","gfdl-esm2m","rcp26",1998,56.5855162960707,30.25
"clm45","gfdl-esm2m","rcp60",1998,56.5855162960707,30.25
"clm45","gfdl-esm2m","rcp85",1998,56.5855162960707,30.25
"clm45","hadgem2-es","rcp26",1998,56.4012008733624,30.25
"clm45","hadgem2-es","rcp60",1998,56.4012008733624,30.25
"clm45","hadgem2-es","rcp85",1998,56.4012008733624,30.25
"clm45","ipsl-cm5a-lr","rcp26",1998,56.3539496954215,30.25
"clm45","ipsl-cm5a-lr","rcp60",1998,56.3539496954215,30.25
"clm45","ipsl-cm5a-lr","rcp85",1998,56.3539496954215,30.25
"clm45","miroc5","rcp26",1998,56.0255583516829,30.25
"clm45","miroc5","rcp60",1998,56.0255583516829,30.25
"clm45","miroc5","rcp85",1998,56.0255583516829,30.25
"lake","gfdl-esm2m","rcp26",1998,57.1005121211252,30.2499923706055
"lake","gfdl-esm2m","rcp60",1998,57.1005121211252,30.2499923706055
"lake","gfdl-esm2m","rcp85",1998,57.1005121211252,30.2499923706055
"lake","hadgem2-es","rcp26",1998,57.0890827271695,30.2499923706055
"lake","hadgem2-es","rcp60",1998,57.0890827271695,30.2499923706055
"lake","hadgem2-es","rcp85",1998,57.0890827271695,30.2499923706055
"lake","ipsl-cm5a-lr","rcp26",1998,57.3126288605797,30.2499923706055
"lake","ipsl-cm5a-lr","rcp60",1998,57.3126288605797,30.2499923706055
"lake","ipsl-cm5a-lr","rcp85",1998,57.3126288605797,30.2499923706055
"lake","miroc5","rcp26",1998,56.5649684263303,30.2499923706055
"lake","miroc5","rcp60",1998,56.5649684263303,30.2499923706055
"simstrat-uog","gfdl-esm2m","rcp26",1998,58.0157911478688,30.25
"simstrat-uog","gfdl-esm2m","rcp60",1998,58.0157911478688,30.25
"simstrat-uog","gfdl-esm2m","rcp85",1998,58.0157911478688,30.25
"simstrat-uog","hadgem2-es","rcp26",1998,57.788824383164,30.25
"simstrat-uog","hadgem2-es","rcp60",1998,57.788824383164,30.25
"simstrat-uog","hadgem2-es","rcp85",1998,57.788824383164,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp26",1998,58.2360485651214,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp60",1998,58.2360485651214,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp85",1998,58.2360485651214,30.25
"simstrat-uog","miroc5","rcp26",1998,57.6940520446097,30.25
"simstrat-uog","miroc5","rcp60",1998,57.6940520446097,30.25
"simstrat-uog","miroc5","rcp85",1998,57.6940520446097,30.25
"albm","gfdl-esm2m","rcp26",1999,57.9335103882674,30.25
"albm","gfdl-esm2m","rcp60",1999,57.9335103882674,30.25
"albm","gfdl-esm2m","rcp85",1999,57.9335103882674,30.25
"albm","hadgem2-es","rcp26",1999,57.7313333333333,30.25
"albm","hadgem2-es","rcp60",1999,57.7313333333333,30.25
"albm","hadgem2-es","rcp85",1999,57.7313333333333,30.25
"albm","ipsl-cm5a-lr","rcp26",1999,58.6981040564374,30.25
"albm","ipsl-cm5a-lr","rcp60",1999,58.6981040564374,30.25
"albm","ipsl-cm5a-lr","rcp85",1999,58.6981040564374,30.25
"albm","miroc5","rcp26",1999,58.5639038953654,30.25
"albm","miroc5","rcp60",1999,58.5639038953654,30.25
"albm","miroc5","rcp85",1999,58.5639038953654,30.25
"clm45","gfdl-esm2m","rcp26",1999,55.9273592935419,30.25
"clm45","gfdl-esm2m","rcp60",1999,55.9273592935419,30.25
"clm45","gfdl-esm2m","rcp85",1999,55.9273592935419,30.25
"clm45","hadgem2-es","rcp26",1999,55.6066354536648,30.25
"clm45","hadgem2-es","rcp60",1999,55.6066354536648,30.25
"clm45","hadgem2-es","rcp85",1999,55.6066354536648,30.25
"clm45","ipsl-cm5a-lr","rcp26",1999,56.9852237949503,30.25
"clm45","ipsl-cm5a-lr","rcp60",1999,56.9852237949503,30.25
"clm45","ipsl-cm5a-lr","rcp85",1999,56.9852237949503,30.25
"clm45","miroc5","rcp26",1999,56.6411876999278,30.25
"clm45","miroc5","rcp60",1999,56.6411876999278,30.25
"clm45","miroc5","rcp85",1999,56.6411876999278,30.25
"lake","gfdl-esm2m","rcp26",1999,56.3705945356934,30.2499923706055
"lake","gfdl-esm2m","rcp60",1999,56.3705945356934,30.2499923706055
"lake","gfdl-esm2m","rcp85",1999,56.3705945356934,30.2499923706055
"lake","hadgem2-es","rcp26",1999,56.1293676475217,30.2499923706055
"lake","hadgem2-es","rcp60",1999,56.1293676475217,30.2499923706055
"lake","hadgem2-es","rcp85",1999,56.1293676475217,30.2499923706055
"lake","ipsl-cm5a-lr","rcp26",1999,57.8296133162874,30.2499923706055
"lake","ipsl-cm5a-lr","rcp60",1999,57.8296133162874,30.2499923706055
"lake","ipsl-cm5a-lr","rcp85",1999,57.8296133162874,30.2499923706055
"lake","miroc5","rcp26",1999,57.372430400437,30.2499923706055
"lake","miroc5","rcp60",1999,57.372430400437,30.2499923706055
"simstrat-uog","gfdl-esm2m","rcp26",1999,57.5177474241422,30.25
"simstrat-uog","gfdl-esm2m","rcp60",1999,57.5177474241422,30.25
"simstrat-uog","gfdl-esm2m","rcp85",1999,57.5177474241422,30.25
"simstrat-uog","hadgem2-es","rcp26",1999,57.0233165634675,30.25
"simstrat-uog","hadgem2-es","rcp60",1999,57.0233165634675,30.25
"simstrat-uog","hadgem2-es","rcp85",1999,57.0233165634675,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp26",1999,58.4737314871615,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp60",1999,58.4737314871615,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp85",1999,58.4737314871615,30.25
"simstrat-uog","miroc5","rcp26",1999,58.1975613194249,30.25
"simstrat-uog","miroc5","rcp60",1999,58.1975613194249,30.25
"simstrat-uog","miroc5","rcp85",1999,58.1975613194249,30.25
"albm","gfdl-esm2m","rcp26",2000,58.2438944204396,30.25
"albm","gfdl-esm2m","rcp60",2000,58.2438944204396,30.25
"albm","gfdl-esm2m","rcp85",2000,58.2438944204396,30.25
"albm","hadgem2-es","rcp26",2000,58.4611906893465,30.25
"albm","hadgem2-es","rcp60",2000,58.4611906893465,30.25
"albm","hadgem2-es","rcp85",2000,58.4611906893465,30.25
"albm","ipsl-cm5a-lr","rcp26",2000,58.7459244164505,30.25
"albm","ipsl-cm5a-lr","rcp60",2000,58.7459244164505,30.25
"albm","ipsl-cm5a-lr","rcp85",2000,58.7459244164505,30.25
"albm","miroc5","rcp26",2000,58.7334872159091,30.25
"albm","miroc5","rcp60",2000,58.7334872159091,30.25
"albm","miroc5","rcp85",2000,58.7334872159091,30.25
"clm45","gfdl-esm2m","rcp26",2000,56.1407182438193,30.25
"clm45","gfdl-esm2m","rcp60",2000,56.1407182438193,30.25
"clm45","gfdl-esm2m","rcp85",2000,56.1407182438193,30.25
"clm45","hadgem2-es","rcp26",2000,56.680345305234,30.25
"clm45","hadgem2-es","rcp60",2000,56.680345305234,30.25
"clm45","hadgem2-es","rcp85",2000,56.680345305234,30.25
"clm45","ipsl-cm5a-lr","rcp26",2000,57.4602531768358,30.25
"clm45","ipsl-cm5a-lr","rcp60",2000,57.4602531768358,30.25
"clm45","ipsl-cm5a-lr","rcp85",2000,57.4602531768358,30.25
"clm45","miroc5","rcp26",2000,56.6697329528081,30.25
"clm45","miroc5","rcp60",2000,56.6697329528081,30.25
"clm45","miroc5","rcp85",2000,56.6697329528081,30.25
"lake","gfdl-esm2m","rcp26",2000,56.931048304826,30.2499923706055
"lake","gfdl-esm2m","rcp60",2000,56.931048304826,30.2499923706055
"lake","gfdl-esm2m","rcp85",2000,56.931048304826,30.2499923706055
"lake","hadgem2-es","rcp26",2000,56.8704307151102,30.2499923706055
"lake","hadgem2-es","rcp60",2000,56.8704307151102,30.2499923706055
"lake","hadgem2-es","rcp85",2000,56.8704307151102,30.2499923706055
"lake","ipsl-cm5a-lr","rcp26",2000,57.2503694851405,30.2499923706055
"lake","ipsl-cm5a-lr","rcp60",2000,57.2503694851405,30.2499923706055
"lake","ipsl-cm5a-lr","rcp85",2000,57.2503694851405,30.2499923706055
"lake","miroc5","rcp26",2000,57.04321052706,30.2499923706055
"lake","miroc5","rcp60",2000,57.04321052706,30.2499923706055
"simstrat-uog","gfdl-esm2m","rcp26",2000,57.8516893477241,30.25
"simstrat-uog","gfdl-esm2m","rcp60",2000,57.8516893477241,30.25
"simstrat-uog","gfdl-esm2m","rcp85",2000,57.8516893477241,30.25
"simstrat-uog","hadgem2-es","rcp26",2000,57.9098892620496,30.25
"simstrat-uog","hadgem2-es","rcp60",2000,57.9098892620496,30.25
"simstrat-uog","hadgem2-es","rcp85",2000,57.9098892620496,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp26",2000,58.4665740740741,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp60",2000,58.4665740740741,30.25
"simstrat-uog","ipsl-cm5a-lr","rcp85",2000,58.4665740740741,30.25
"simstrat-uog","miroc5","rcp26",2000,58.2658529994596,30.25
"simstrat-uog","miroc5","rcp60",2000,58.2658529994596,30.25
"simstrat-uog","miroc5","rcp85",2000,58.2658529994596,30.25
"albm","gfdl-esm2m","rcp26",2001,58.5293480223948,30.25
"albm","gfdl-esm2m","rcp60",2001,58.5293480223948,30.25
"albm","gfdl-esm2m","rcp85",2001,58.5293480223948,30.25
"albm","hadgem2-es","rcp26",2001,58.3694977045639,30.25
"albm","hadgem2-es","rcp60",2001,58.3694977045639,30.25
"albm","hadgem2-es","rcp85",2001,58.3694977045639,30.25
"albm","ipsl-cm5a-lr","rcp26",2001,58.2651602104256,30.25
"albm","ipsl-cm5a-lr","rcp60",2001,58.2651602104256,30.25
